image_path,textile_score
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile064_stylized_Fall2Dgame_V2.jpg,0.60265684
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile065_stylized_Fall2Dgame_V2.jpg,0.70161647
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile066_stylized_Fall2Dgame_V2.jpg,0.41578689
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile067_stylized_Fall2Dgame_V2.jpg,0.30420199
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile068_stylized_Fall2Dgame_V2.jpg,0.35489386
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile069_stylized_Fall2Dgame_V2.jpg,0.51680779
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile070_stylized_Fall2Dgame_V2.jpg,0.62634003
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile071_stylized_Fall2Dgame_V2.jpg,0.49785987
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile072_stylized_Fall2Dgame_V2.jpg,0.61086273
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile073_stylized_Fall2Dgame_V2.jpg,0.55712891
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile074_stylized_Fall2Dgame_V2.jpg,0.71617132
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile075_stylized_Fall2Dgame_V2.jpg,0.51615578
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile076_stylized_Fall2Dgame_V2.jpg,0.37490964
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile077_stylized_Fall2Dgame_V2.jpg,0.38902786
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile078_stylized_Fall2Dgame_V2.jpg,0.50919336
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile079_stylized_Fall2Dgame_V2.jpg,0.65802348
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile080_stylized_Fall2Dgame_V2.jpg,0.53297704
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile081_stylized_Fall2Dgame_V2.jpg,0.63747060
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile082_stylized_Fall2Dgame_V2.jpg,0.60916787
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile083_stylized_Fall2Dgame_V2.jpg,0.42693314
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile084_stylized_Fall2Dgame_V2.jpg,0.70227182
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile085_stylized_Fall2Dgame_V2.jpg,0.25631359
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile086_stylized_Fall2Dgame_V2.jpg,0.24593414
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile087_stylized_Fall2Dgame_V2.jpg,0.54669064
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile088_stylized_Fall2Dgame_V2.jpg,0.44638529
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile089_stylized_Fall2Dgame_V2.jpg,0.50513786
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile090_stylized_Fall2Dgame_V2.jpg,0.67384434
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile091_stylized_Fall2Dgame_V2.jpg,0.65006381
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile092_stylized_Fall2Dgame_V2.jpg,0.42595485
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile093_stylized_Fall2Dgame_V2.jpg,0.72021687
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile094_stylized_Fall2Dgame_V2.jpg,0.38067091
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile095_stylized_Fall2Dgame_V2.jpg,0.33791834
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile096_stylized_Fall2Dgame_V2.jpg,0.63009071
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile097_stylized_Fall2Dgame_V2.jpg,0.58651090
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile098_stylized_Fall2Dgame_V2.jpg,0.56551093
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile099_stylized_Fall2Dgame_V2.jpg,0.65511221
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile100_stylized_Fall2Dgame_V2.jpg,0.64463896
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile101_stylized_Fall2Dgame_V2.jpg,0.26632848
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile102_stylized_Fall2Dgame_V2.jpg,0.39155248
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile103_stylized_Fall2Dgame_V2.jpg,0.19039993
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile104_stylized_Fall2Dgame_V2.jpg,0.27452910
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile105_stylized_Fall2Dgame_V2.jpg,0.23437747
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile106_stylized_Fall2Dgame_V2.jpg,0.22316101
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile107_stylized_Fall2Dgame_V2.jpg,0.11860126
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile108_stylized_Fall2Dgame_V2.jpg,0.55270839
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile109_stylized_Fall2Dgame_V2.jpg,0.68550479
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile110_stylized_Fall2Dgame_V2.jpg,0.24506716
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile111_stylized_Fall2Dgame_V2.jpg,0.31384525
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile112_stylized_Fall2Dgame_V2.jpg,0.24606200
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile113_stylized_Fall2Dgame_V2.jpg,0.30624682
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile114_stylized_Fall2Dgame_V2.jpg,0.36109748
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile115_stylized_Fall2Dgame_V2.jpg,0.45431665
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile116_stylized_Fall2Dgame_V2.jpg,0.23379131
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile117_stylized_Fall2Dgame_V2.jpg,0.62985963
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile118_stylized_Fall2Dgame_V2.jpg,0.70021921
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile119_stylized_Fall2Dgame_V2.jpg,0.51699543
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile120_stylized_Fall2Dgame_V2.jpg,0.59098250
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile121_stylized_Fall2Dgame_V2.jpg,0.61548960
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile122_stylized_Fall2Dgame_V2.jpg,0.55852586
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile123_stylized_Fall2Dgame_V2.jpg,0.65238845
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile124_stylized_Fall2Dgame_V2.jpg,0.62539917
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile125_stylized_Fall2Dgame_V2.jpg,0.61119944
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile126_stylized_Fall2Dgame_V2.jpg,0.35300580
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile127_stylized_Fall2Dgame_V2.jpg,0.52060127
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile128_stylized_Fall2Dgame_V2.jpg,0.57742512
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile129_stylized_Fall2Dgame_V2.jpg,0.34504840
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile130_stylized_Fall2Dgame_V2.jpg,0.66907102
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile131_stylized_Fall2Dgame_V2.jpg,0.53744048
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile132_stylized_Fall2Dgame_V2.jpg,0.64588439
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile133_stylized_Fall2Dgame_V2.jpg,0.52187341
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile134_stylized_Fall2Dgame_V2.jpg,0.57824886
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile135_stylized_Fall2Dgame_V2.jpg,0.49169651
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile136_stylized_Fall2Dgame_V2.jpg,0.63704187
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile137_stylized_Fall2Dgame_V2.jpg,0.37289840
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile138_stylized_Fall2Dgame_V2.jpg,0.46104860
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile139_stylized_Fall2Dgame_V2.jpg,0.34168738
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile140_stylized_Fall2Dgame_V2.jpg,0.34186506
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile141_stylized_Fall2Dgame_V2.jpg,0.46069676
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile142_stylized_Fall2Dgame_V2.jpg,0.52604091
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile143_stylized_Fall2Dgame_V2.jpg,0.38483909
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile144_stylized_Fall2Dgame_V2.jpg,0.67299974
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile145_stylized_Fall2Dgame_V2.jpg,0.71612889
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile146_stylized_Fall2Dgame_V2.jpg,0.41302598
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile147_stylized_Fall2Dgame_V2.jpg,0.30866036
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile148_stylized_Fall2Dgame_V2.jpg,0.44815537
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile149_stylized_Fall2Dgame_V2.jpg,0.39984453
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile150_stylized_Fall2Dgame_V2.jpg,0.52651572
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile151_stylized_Fall2Dgame_V2.jpg,0.36208892
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile152_stylized_Fall2Dgame_V2.jpg,0.47640339
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile153_stylized_Fall2Dgame_V2.jpg,0.70759743
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile154_stylized_Fall2Dgame_V2.jpg,0.70171565
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile155_stylized_Fall2Dgame_V2.jpg,0.43042552
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile156_stylized_Fall2Dgame_V2.jpg,0.52936715
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile157_stylized_Fall2Dgame_V2.jpg,0.43079999
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile158_stylized_Fall2Dgame_V2.jpg,0.51214802
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile159_stylized_Fall2Dgame_V2.jpg,0.44860882
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile160_stylized_Fall2Dgame_V2.jpg,0.52809119
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile161_stylized_Fall2Dgame_V2.jpg,0.64764524
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile162_stylized_Fall2Dgame_V2.jpg,0.65791851
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile163_stylized_Fall2Dgame_V2.jpg,0.59824049
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile164_stylized_Fall2Dgame_V2.jpg,0.50463849
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile165_stylized_Fall2Dgame_V2.jpg,0.47707015
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile166_stylized_Fall2Dgame_V2.jpg,0.53819823
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile167_stylized_Fall2Dgame_V2.jpg,0.60986656
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile168_stylized_Fall2Dgame_V2.jpg,0.65226239
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile169_stylized_Fall2Dgame_V2.jpg,0.43174493
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile170_stylized_Fall2Dgame_V2.jpg,0.49654922
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile171_stylized_Fall2Dgame_V2.jpg,0.50331843
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile172_stylized_Fall2Dgame_V2.jpg,0.56124020
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile173_stylized_Fall2Dgame_V2.jpg,0.59082651
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile174_stylized_Fall2Dgame_V2.jpg,0.40270099
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile175_stylized_Fall2Dgame_V2.jpg,0.36749575
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile176_stylized_Fall2Dgame_V2.jpg,0.37438619
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile177_stylized_Fall2Dgame_V2.jpg,0.39547044
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile178_stylized_Fall2Dgame_V2.jpg,0.42983410
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile179_stylized_Fall2Dgame_V2.jpg,0.41022199
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile180_stylized_Fall2Dgame_V2.jpg,0.37921134
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile181_stylized_Fall2Dgame_V2.jpg,0.51285517
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile182_stylized_Fall2Dgame_V2.jpg,0.51955950
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile183_stylized_Fall2Dgame_V2.jpg,0.43303427
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile184_stylized_Fall2Dgame_V2.jpg,0.41469344
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile185_stylized_Fall2Dgame_V2.jpg,0.44066629
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile186_stylized_Fall2Dgame_V2.jpg,0.42863205
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile187_stylized_Fall2Dgame_V2.jpg,0.54656833
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile188_stylized_Fall2Dgame_V2.jpg,0.58574557
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile189_stylized_Fall2Dgame_V2.jpg,0.38524258
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile190_stylized_Fall2Dgame_V2.jpg,0.43722200
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile191_stylized_Fall2Dgame_V2.jpg,0.43569171
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile192_stylized_Fall2Dgame_V2.jpg,0.52398354
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile193_stylized_Fall2Dgame_V2.jpg,0.57931310
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile194_stylized_Fall2Dgame_V2.jpg,0.39892548
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile195_stylized_Fall2Dgame_V2.jpg,0.54025823
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile196_stylized_Fall2Dgame_V2.jpg,0.45023289
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile197_stylized_Fall2Dgame_V2.jpg,0.55179918
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile198_stylized_Fall2Dgame_V2.jpg,0.45436418
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile199_stylized_Fall2Dgame_V2.jpg,0.49640670
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile200_stylized_Fall2Dgame_V2.jpg,0.39107391
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile201_stylized_Fall2Dgame_V2.jpg,0.52958870
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile202_stylized_Fall2Dgame_V2.jpg,0.55924797
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile203_stylized_Fall2Dgame_V2.jpg,0.45466623
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile204_stylized_Fall2Dgame_V2.jpg,0.48110762
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile205_stylized_Fall2Dgame_V2.jpg,0.49138555
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile206_stylized_Fall2Dgame_V2.jpg,0.50740296
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile207_stylized_Fall2Dgame_V2.jpg,0.60635930
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile208_stylized_Fall2Dgame_V2.jpg,0.61749631
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile209_stylized_Fall2Dgame_V2.jpg,0.44960636
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile210_stylized_Fall2Dgame_V2.jpg,0.47236568
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile211_stylized_Fall2Dgame_V2.jpg,0.47431821
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile212_stylized_Fall2Dgame_V2.jpg,0.57705832
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile213_stylized_Fall2Dgame_V2.jpg,0.58746576
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile214_stylized_Fall2Dgame_V2.jpg,0.45352781
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile215_stylized_Fall2Dgame_V2.jpg,0.52446550
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile216_stylized_Fall2Dgame_V2.jpg,0.51257277
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile217_stylized_Fall2Dgame_V2.jpg,0.48259416
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile218_stylized_Fall2Dgame_V2.jpg,0.41105831
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile219_stylized_Fall2Dgame_V2.jpg,0.40140653
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile220_stylized_Fall2Dgame_V2.jpg,0.42328721
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile221_stylized_Fall2Dgame_V2.jpg,0.53352642
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile222_stylized_Fall2Dgame_V2.jpg,0.55437034
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile223_stylized_Fall2Dgame_V2.jpg,0.45658615
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile224_stylized_Fall2Dgame_V2.jpg,0.40322605
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile225_stylized_Fall2Dgame_V2.jpg,0.42190045
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile226_stylized_Fall2Dgame_V2.jpg,0.53667676
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile227_stylized_Fall2Dgame_V2.jpg,0.55538416
input/Fall2Dgame_V2_batch_20260330_195328/rpgTile228_stylized_Fall2Dgame_V2.jpg,0.47655511
input/Fall2Dgame_batch_20260330_195258/rpgTile000_stylized_Fall2Dgame.jpg,0.40629721
input/Fall2Dgame_batch_20260330_195258/rpgTile001_stylized_Fall2Dgame.jpg,0.35189104
input/Fall2Dgame_batch_20260330_195258/rpgTile002_stylized_Fall2Dgame.jpg,0.45056450
input/Fall2Dgame_batch_20260330_195258/rpgTile003_stylized_Fall2Dgame.jpg,0.46656302
input/Fall2Dgame_batch_20260330_195258/rpgTile004_stylized_Fall2Dgame.jpg,0.27473500
input/Fall2Dgame_batch_20260330_195258/rpgTile005_stylized_Fall2Dgame.jpg,0.30610472
input/Fall2Dgame_batch_20260330_195258/rpgTile006_stylized_Fall2Dgame.jpg,0.21449058
input/Fall2Dgame_batch_20260330_195258/rpgTile007_stylized_Fall2Dgame.jpg,0.41044229
input/Fall2Dgame_batch_20260330_195258/rpgTile008_stylized_Fall2Dgame.jpg,0.50692368
input/Fall2Dgame_batch_20260330_195258/rpgTile009_stylized_Fall2Dgame.jpg,0.54626352
input/Fall2Dgame_batch_20260330_195258/rpgTile010_stylized_Fall2Dgame.jpg,0.51342630
input/Fall2Dgame_batch_20260330_195258/rpgTile011_stylized_Fall2Dgame.jpg,0.35494047
input/Fall2Dgame_batch_20260330_195258/rpgTile012_stylized_Fall2Dgame.jpg,0.40432444
input/Fall2Dgame_batch_20260330_195258/rpgTile013_stylized_Fall2Dgame.jpg,0.35036817
input/Fall2Dgame_batch_20260330_195258/rpgTile014_stylized_Fall2Dgame.jpg,0.36204571
input/Fall2Dgame_batch_20260330_195258/rpgTile015_stylized_Fall2Dgame.jpg,0.50876844
input/Fall2Dgame_batch_20260330_195258/rpgTile016_stylized_Fall2Dgame.jpg,0.60979390
input/Fall2Dgame_batch_20260330_195258/rpgTile017_stylized_Fall2Dgame.jpg,0.64588815
input/Fall2Dgame_batch_20260330_195258/rpgTile018_stylized_Fall2Dgame.jpg,0.46867669
input/Fall2Dgame_batch_20260330_195258/rpgTile019_stylized_Fall2Dgame.jpg,0.47678030
input/Fall2Dgame_batch_20260330_195258/rpgTile020_stylized_Fall2Dgame.jpg,0.42659566
input/Fall2Dgame_batch_20260330_195258/rpgTile021_stylized_Fall2Dgame.jpg,0.34177399
input/Fall2Dgame_batch_20260330_195258/rpgTile022_stylized_Fall2Dgame.jpg,0.31820875
input/Fall2Dgame_batch_20260330_195258/rpgTile023_stylized_Fall2Dgame.jpg,0.58768028
input/Fall2Dgame_batch_20260330_195258/rpgTile024_stylized_Fall2Dgame.jpg,0.58962786
input/Fall2Dgame_batch_20260330_195258/rpgTile025_stylized_Fall2Dgame.jpg,0.43078813
input/Fall2Dgame_batch_20260330_195258/rpgTile026_stylized_Fall2Dgame.jpg,0.50327086
input/Fall2Dgame_batch_20260330_195258/rpgTile027_stylized_Fall2Dgame.jpg,0.52219558
input/Fall2Dgame_batch_20260330_195258/rpgTile028_stylized_Fall2Dgame.jpg,0.70025742
input/Fall2Dgame_batch_20260330_195258/rpgTile029_stylized_Fall2Dgame.jpg,0.41159382
input/Fall2Dgame_batch_20260330_195258/rpgTile030_stylized_Fall2Dgame.jpg,0.35068607
input/Fall2Dgame_batch_20260330_195258/rpgTile031_stylized_Fall2Dgame.jpg,0.35810247
input/Fall2Dgame_batch_20260330_195258/rpgTile032_stylized_Fall2Dgame.jpg,0.33200428
input/Fall2Dgame_batch_20260330_195258/rpgTile033_stylized_Fall2Dgame.jpg,0.52658206
input/Fall2Dgame_batch_20260330_195258/rpgTile034_stylized_Fall2Dgame.jpg,0.63532501
input/Fall2Dgame_batch_20260330_195258/rpgTile035_stylized_Fall2Dgame.jpg,0.62629426
input/Fall2Dgame_batch_20260330_195258/rpgTile036_stylized_Fall2Dgame.jpg,0.44423535
input/Fall2Dgame_batch_20260330_195258/rpgTile037_stylized_Fall2Dgame.jpg,0.32688844
input/Fall2Dgame_batch_20260330_195258/rpgTile038_stylized_Fall2Dgame.jpg,0.44810084
input/Fall2Dgame_batch_20260330_195258/rpgTile039_stylized_Fall2Dgame.jpg,0.53188604
input/Fall2Dgame_batch_20260330_195258/rpgTile040_stylized_Fall2Dgame.jpg,0.54262060
input/Fall2Dgame_batch_20260330_195258/rpgTile041_stylized_Fall2Dgame.jpg,0.52956557
input/Fall2Dgame_batch_20260330_195258/rpgTile042_stylized_Fall2Dgame.jpg,0.42667404
input/Fall2Dgame_batch_20260330_195258/rpgTile043_stylized_Fall2Dgame.jpg,0.36230850
input/Fall2Dgame_batch_20260330_195258/rpgTile044_stylized_Fall2Dgame.jpg,0.52685195
input/Fall2Dgame_batch_20260330_195258/rpgTile045_stylized_Fall2Dgame.jpg,0.36794046
input/Fall2Dgame_batch_20260330_195258/rpgTile046_stylized_Fall2Dgame.jpg,0.44535601
input/Fall2Dgame_batch_20260330_195258/rpgTile047_stylized_Fall2Dgame.jpg,0.49803308
input/Fall2Dgame_batch_20260330_195258/rpgTile048_stylized_Fall2Dgame.jpg,0.42344505
input/Fall2Dgame_batch_20260330_195258/rpgTile049_stylized_Fall2Dgame.jpg,0.30950209
input/Fall2Dgame_batch_20260330_195258/rpgTile050_stylized_Fall2Dgame.jpg,0.33608690
input/Fall2Dgame_batch_20260330_195258/rpgTile051_stylized_Fall2Dgame.jpg,0.54787958
input/Fall2Dgame_batch_20260330_195258/rpgTile052_stylized_Fall2Dgame.jpg,0.59026802
input/Fall2Dgame_batch_20260330_195258/rpgTile053_stylized_Fall2Dgame.jpg,0.42070040
input/Fall2Dgame_batch_20260330_195258/rpgTile054_stylized_Fall2Dgame.jpg,0.58361012
input/Fall2Dgame_batch_20260330_195258/rpgTile055_stylized_Fall2Dgame.jpg,0.51657164
input/Fall2Dgame_batch_20260330_195258/rpgTile056_stylized_Fall2Dgame.jpg,0.64417571
input/Fall2Dgame_batch_20260330_195258/rpgTile057_stylized_Fall2Dgame.jpg,0.53242850
input/Fall2Dgame_batch_20260330_195258/rpgTile058_stylized_Fall2Dgame.jpg,0.42536777
input/Fall2Dgame_batch_20260330_195258/rpgTile059_stylized_Fall2Dgame.jpg,0.56070673
input/Fall2Dgame_batch_20260330_195258/rpgTile060_stylized_Fall2Dgame.jpg,0.64913750
input/Fall2Dgame_batch_20260330_195258/rpgTile061_stylized_Fall2Dgame.jpg,0.73070401
input/Fall2Dgame_batch_20260330_195258/rpgTile062_stylized_Fall2Dgame.jpg,0.62076735
input/Fall2Dgame_batch_20260330_195258/rpgTile063_stylized_Fall2Dgame.jpg,0.63246620
input/Fall2Dgame_batch_20260330_195258/rpgTile064_stylized_Fall2Dgame.jpg,0.55970830
input/Fall2Dgame_batch_20260330_195258/rpgTile065_stylized_Fall2Dgame.jpg,0.59117663
input/Fall2Dgame_batch_20260330_195258/rpgTile066_stylized_Fall2Dgame.jpg,0.33789557
input/Fall2Dgame_batch_20260330_195258/rpgTile067_stylized_Fall2Dgame.jpg,0.18639840
input/Fall2Dgame_batch_20260330_195258/rpgTile068_stylized_Fall2Dgame.jpg,0.29308298
input/Fall2Dgame_batch_20260330_195258/rpgTile069_stylized_Fall2Dgame.jpg,0.35308298
input/Fall2Dgame_batch_20260330_195258/rpgTile070_stylized_Fall2Dgame.jpg,0.44328338
input/Fall2Dgame_batch_20260330_195258/rpgTile071_stylized_Fall2Dgame.jpg,0.32992959
input/Fall2Dgame_batch_20260330_195258/rpgTile072_stylized_Fall2Dgame.jpg,0.41552660
input/Fall2Dgame_batch_20260330_195258/rpgTile073_stylized_Fall2Dgame.jpg,0.42285058
input/Fall2Dgame_batch_20260330_195258/rpgTile074_stylized_Fall2Dgame.jpg,0.67388397
input/Fall2Dgame_batch_20260330_195258/rpgTile075_stylized_Fall2Dgame.jpg,0.33890736
input/Fall2Dgame_batch_20260330_195258/rpgTile076_stylized_Fall2Dgame.jpg,0.21742007
input/Fall2Dgame_batch_20260330_195258/rpgTile077_stylized_Fall2Dgame.jpg,0.39285427
input/Fall2Dgame_batch_20260330_195258/rpgTile078_stylized_Fall2Dgame.jpg,0.37706009
input/Fall2Dgame_batch_20260330_195258/rpgTile079_stylized_Fall2Dgame.jpg,0.66513646
input/Fall2Dgame_batch_20260330_195258/rpgTile080_stylized_Fall2Dgame.jpg,0.35179257
input/Fall2Dgame_batch_20260330_195258/rpgTile081_stylized_Fall2Dgame.jpg,0.44514915
input/Fall2Dgame_batch_20260330_195258/rpgTile082_stylized_Fall2Dgame.jpg,0.52765638
input/Fall2Dgame_batch_20260330_195258/rpgTile083_stylized_Fall2Dgame.jpg,0.30191243
input/Fall2Dgame_batch_20260330_195258/rpgTile084_stylized_Fall2Dgame.jpg,0.56807911
input/Fall2Dgame_batch_20260330_195258/rpgTile085_stylized_Fall2Dgame.jpg,0.25124303
input/Fall2Dgame_batch_20260330_195258/rpgTile086_stylized_Fall2Dgame.jpg,0.15400729
input/Fall2Dgame_batch_20260330_195258/rpgTile087_stylized_Fall2Dgame.jpg,0.61442912
input/Fall2Dgame_batch_20260330_195258/rpgTile088_stylized_Fall2Dgame.jpg,0.46514499
